,V1,V2,V3,V4,V6,V7
22997,3513.279007,0,23,25,3513.279007,3357.641197
22998,3700.037156,0,25,36,3700.037156,3571.940497
22999,3342.929219,0,17,33,3342.929219,3155.993087
23000,3724.206958,1,28,35,3851.003648,3724.206958
23001,4025.226934,0,33,19,4025.226934,3864.355551
23002,3436.21249,0,17,47,3436.21249,3285.948005
23003,3727.298343,0,30,7,3727.298343,3533.799074
23004,4148.783735,0,35,20,4148.783735,3998.518312
23005,3374.978617,1,20,34,3434.831538,3374.978617
23006,3563.012675,1,27,26,3716.449766,3563.012675
23007,3384.678305,0,20,24,3384.678305,3199.854202
23008,3582.463762,0,22,40,3582.463762,3464.476297
23009,3453.807849,1,22,40,3581.878594,3453.807849
23010,3833.234006,0,27,37,3833.234006,3709.807191
23011,3474.96391,0,23,18,3474.96391,3290.9682
23012,3807.013259,0,28,29,3807.013259,3651.081064
23013,4127.608481,0,33,34,4127.608481,4047.006587
23014,4048.790338,1,27,65,4017.150036,4048.790338
23015,3477.516679,0,24,12,3477.516679,3272.755645
23016,3216.123243,1,19,30,3393.499509,3216.123243
23017,3711.619319,0,25,39,3711.619319,3605.812862
23018,3485.63955,0,23,19,3485.63955,3283.928225
23019,4491.976161,0,37,43,4491.976161,4469.479693
23020,3195.349242,0,15,20,3195.349242,2967.39547
23021,4178.869924,0,34,30,4178.869924,4072.325063
23022,3565.658167,0,24,25,3565.658167,3398.746297
23023,3605.719619,0,25,25,3605.719619,3433.545687
23024,3627.551326,0,23,42,3627.551326,3532.690804
23025,3624.336863,0,22,45,3624.336863,3505.016157
23026,3391.250641,0,22,13,3391.250641,3171.102335
23027,4259.729123,0,33,49,4259.729123,4238.954089
23028,4130.777812,0,31,49,4130.777812,4086.105588
23029,3505.140418,0,22,30,3505.140418,3356.731373
23030,3205.35338,1,20,25,3405.185306,3205.35338
23031,3437.78934,1,25,25,3605.806124,3437.78934
23032,3608.968928,0,25,25,3608.968928,3406.66891
23033,3507.224751,0,22,30,3507.224751,3335.569893
23034,4103.699539,0,33,30,4103.699539,4007.606104
23035,3807.34688,0,28,29,3807.34688,3634.412382
23036,4124.393895,0,34,25,4124.393895,4007.101882
23037,3490.94907,0,20,39,3490.94907,3372.92751
23038,4072.222902,0,33,25,4072.222902,3939.008589
23039,3571.983553,1,25,38,3693.533481,3571.983553
23040,3738.432696,0,29,16,3738.432696,3573.769775
23041,3727.825211,0,29,13,3727.825211,3533.275189
23042,3832.746881,1,27,50,3898.018599,3832.746881
23043,3085.663339,1,19,16,3294.561708,3085.663339
23044,3697.744528,0,22,55,3697.744528,3600.667102
23045,3829.920511,0,22,74,3829.920511,3798.382363
23046,3314.665859,0,18,24,3314.665859,3109.762574
23047,3566.432445,1,26,30,3693.538968,3566.432445
23048,3711.672707,1,23,60,3771.150957,3711.672707
23049,3505.027019,1,24,35,3638.054703,3505.027019
23050,3583.217065,0,16,75,3583.217065,3514.402342
23051,3590.784383,0,26,16,3590.784383,3417.969087
23052,3584.367513,0,20,52,3584.367513,3472.693568
23053,4041.634814,0,30,45,4041.634814,4001.209847
23054,3696.185183,0,24,42,3696.185183,3583.073101
23055,3379.792961,0,21,19,3379.792961,3196.016041
23056,3700.298583,0,27,25,3700.298583,3558.786379
23057,3643.834155,0,24,35,3643.834155,3501.981202
23058,3400.415723,0,19,33,3400.415723,3235.631636
23059,4347.40159,0,33,60,4347.40159,4385.712046
23060,3411.862053,0,20,34,3411.862053,3304.175319
23061,3682.174294,0,23,48,3682.174294,3579.49705
23062,3447.988287,0,22,22,3447.988287,3284.731346
23063,3615.319408,0,25,25,3615.319408,3449.307733
23064,3473.795087,0,21,31,3473.795087,3317.341521
23065,3737.6674,0,24,48,3737.6674,3650.799585
23066,3491.415303,1,25,30,3652.519724,3491.415303
23067,3524.61599,0,24,20,3524.61599,3337.132517
23068,3419.313327,0,21,23,3419.313327,3215.542483
23069,3205.25204,1,18,30,3346.664629,3205.25204
23070,3938.969257,0,30,33,3938.969257,3836.192716
23071,3610.706694,0,24,30,3610.706694,3463.947161
23072,3511.558039,1,23,40,3627.02698,3511.558039
23073,4141.557374,0,35,20,4141.557374,4014.821734
23074,3362.481549,0,20,20,3362.481549,3161.288397
23075,3676.400915,0,24,35,3676.400915,3508.249233
23076,3626.832734,0,19,65,3626.832734,3565.342941
23077,2983.9029,1,17,18,3238.982429,2983.9029
23078,3366.160926,1,21,38,3525.296108,3366.160926
23079,3647.893013,0,25,30,3647.893013,3511.401426
23080,4195.65243,0,33,40,4195.65243,4129.237511
23081,3217.622878,1,16,43,3372.53153,3217.622878
23082,4005.188735,0,34,8,4005.188735,3784.983448
23083,3520.059051,0,18,54,3520.059051,3421.768946
23084,3422.471521,0,17,45,3422.471521,3272.03359
23085,3891.875091,0,28,40,3891.875091,3798.801454
23086,4078.025768,0,32,35,4078.025768,4010.311388
23087,3707.263045,0,26,30,3707.263045,3585.458475
23088,3557.432283,0,21,43,3557.432283,3439.030619
23089,3087.376092,1,16,30,3286.313037,3087.376092
23090,3273.514789,1,17,44,3419.70857,3273.514789
23091,3320.011203,0,19,20,3320.011203,3118.68899
23092,3415.288384,0,20,27,3415.288384,3234.076031
23093,3399.19173,0,19,30,3399.19173,3208.906145
23094,4102.359726,0,33,30,4102.359726,3997.427581
23095,3752.913016,0,27,30,3752.913016,3603.860009
23096,3337.028963,0,22,5,3337.028963,3074.185777
23097,3645.40545,0,28,8,3645.40545,3422.837146
23098,3568.148545,1,20,60,3638.327857,3568.148545
23099,3666.352792,0,25,31,3666.352792,3508.694508
23100,3350.472006,0,20,20,3350.472006,3174.214276
23101,3233.699476,0,17,17,3233.699476,3006.366199
23102,4013.294387,0,34,9,4013.294387,3800.861448
23103,3310.583127,1,20,35,3466.643826,3310.583127
23104,3506.832367,0,20,41,3506.832367,3357.865812
23105,3311.143571,1,19,40,3459.722975,3311.143571
23106,3319.495457,0,18,27,3319.495457,3133.852093
23107,3392.028536,0,20,24,3392.028536,3188.13159
23108,3658.302224,0,21,54,3658.302224,3557.970643
23109,3275.194307,1,18,40,3412.471548,3275.194307
23110,3362.645525,0,20,20,3362.645525,3174.860666
23111,3682.531144,0,18,75,3682.531144,3607.244852
23112,3808.000668,1,29,37,3918.74372,3808.000668
23113,4472.477276,0,37,40,4472.477276,4456.439832
23114,3740.200088,0,30,6,3740.200088,3525.666595
23115,3240.659846,1,18,37,3408.239089,3240.659846
23116,4003.354813,0,31,33,4003.354813,3901.209896
23117,3435.884029,1,28,10,3657.002423,3435.884029
23118,3702.326848,0,26,32,3702.326848,3592.050588
23119,3759.958036,0,22,65,3759.958036,3722.434499
23120,3726.33366,1,21,71,3751.498492,3726.33366
23121,3855.977188,0,29,30,3855.977188,3740.494637
23122,3281.777822,1,19,36,3476.222984,3281.777822
23123,3343.174773,1,18,48,3485.328373,3343.174773
23124,3292.772844,0,19,16,3292.772844,3088.517372
23125,3549.957464,0,22,34,3549.957464,3395.563473
23126,3135.706116,0,17,2,3135.706116,2887.99891
23127,3991.897116,0,32,24,3991.897116,3865.614001
23128,3561.942017,0,22,40,3561.942017,3450.402073
23129,3667.095653,0,25,32,3667.095653,3535.821533
23130,4081.323056,0,35,12,4081.323056,3910.95351
23131,3460.686758,0,23,15,3460.686758,3237.964414
23132,3754.077541,0,25,40,3754.077541,3601.56799
23133,3460.568968,0,17,50,3460.568968,3329.526343
23134,3692.043492,0,24,41,3692.043492,3566.479527
23135,4138.524807,1,30,57,4148.75177,4138.524807
23136,3568.626815,0,19,56,3568.626815,3483.24225
23137,4275.233983,0,36,26,4275.233983,4145.020543
23138,3754.640367,0,25,44,3754.640367,3662.395117
23139,3986.260322,0,32,22,3986.260322,3827.981171
23140,3385.164291,0,21,16,3385.164291,3172.598804
23141,3572.771256,0,24,27,3572.771256,3416.995331
23142,3953.652701,0,33,12,3953.652701,3766.119885
23143,3597.789882,0,25,23,3597.789882,3422.177071
23144,3874.830764,0,27,46,3874.830764,3811.97477
23145,3908.026001,0,29,34,3908.026001,3767.437782
23146,3755.809626,0,24,50,3755.809626,3650.797256
23147,3657.717176,0,28,11,3657.717176,3454.89532
23148,3652.907913,0,26,24,3652.907913,3513.855278
23149,3897.620718,0,29,35,3897.620718,3789.311253
23150,3437.042269,0,20,31,3437.042269,3284.708498
23151,3697.56289,0,25,35,3697.56289,3555.72701
23152,3375.6417,0,16,42,3375.6417,3209.185599
23153,3733.698056,0,25,41,3733.698056,3613.407184
23154,4168.076659,0,34,30,4168.076659,4083.39963
23155,3856.172753,0,28,35,3856.172753,3732.373818
23156,4049.822565,1,35,22,4164.606573,4049.822565
23157,4243.651009,0,35,30,4243.651009,4132.219009
23158,3196.707642,1,20,20,3349.26284,3196.707642
23159,4022.747984,0,31,35,4022.747984,3931.908472
23160,3176.971205,1,19,25,3346.139812,3176.971205
23161,3937.223121,0,30,32,3937.223121,3836.888048
23162,3476.627435,1,24,35,3636.940815,3476.627435
23163,4591.390654,0,38,45,4591.390654,4590.21767
23164,3421.507617,0,18,41,3421.507617,3277.751746
23165,3614.653681,0,23,39,3614.653681,3466.22513
23166,3441.036696,0,19,35,3441.036696,3267.196936
23167,3433.547731,0,22,20,3433.547731,3237.654611
23168,3574.644077,0,22,40,3574.644077,3447.661614
23169,4073.023074,0,31,40,4073.023074,3987.708759
23170,3666.243421,1,22,60,3709.847705,3666.243421
23171,3495.990214,0,21,34,3495.990214,3324.261355
23172,3299.424824,1,19,40,3458.593779,3299.424824
23173,3354.446881,1,19,44,3489.26713,3354.446881
23174,4024.664117,0,33,25,4024.664117,3929.888448
23175,3532.550282,0,22,34,3532.550282,3396.601564
23176,3598.337337,0,20,55,3598.337337,3495.199618
23177,3332.84015,0,17,30,3332.84015,3142.818352
23178,3454.122255,0,21,26,3454.122255,3247.151257
23179,3443.086139,0,22,23,3443.086139,3277.737137
23180,3243.567764,0,18,13,3243.567764,3007.706152
23181,3539.871786,0,24,23,3539.871786,3363.61155
23182,3554.630409,0,21,42,3554.630409,3405.538477
23183,3665.409384,1,23,55,3740.497088,3665.409384
23184,3958.250368,0,32,19,3958.250368,3807.981193
23185,3391.047457,0,21,18,3391.047457,3204.466543
23186,4058.306559,0,31,40,4058.306559,3992.184178
23187,4306.164796,0,35,37,4306.164796,4232.170759
23188,3554.914067,0,25,18,3554.914067,3366.348356
23189,3761.148921,0,28,26,3761.148921,3650.841924
23190,3224.893433,1,18,35,3385.355454,3224.893433
23191,3740.89892,0,24,48,3740.89892,3639.583278
23192,3795.101275,0,29,20,3795.101275,3621.235814
23193,3770.775776,0,30,12,3770.775776,3561.945937
23194,3839.173999,0,28,35,3839.173999,3745.110348
23195,3765.561794,0,25,45,3765.561794,3663.215347
23196,3308.572723,0,17,28,3308.572723,3110.426605
23197,3757.699619,1,22,69,3798.386648,3757.699619
23198,3565.032174,0,23,30,3565.032174,3403.521978
23199,3464.010589,1,24,32,3623.200013,3464.010589
23200,4269.505632,0,34,44,4269.505632,4249.029495
23201,3446.487199,0,18,45,3446.487199,3287.415638
23202,3360.228699,0,19,25,3360.228699,3172.741439
23203,3885.469176,0,32,13,3885.469176,3727.034925
23204,3324.568572,0,19,21,3324.568572,3131.91007
23205,3394.189157,1,21,38,3533.824629,3394.189157
23206,3797.396666,0,25,53,3797.396666,3769.972454
23207,3563.669155,0,21,41,3563.669155,3404.103357
23208,3443.047447,1,17,63,3542.159451,3443.047447
23209,3156.372742,1,17,32,3341.046833,3156.372742
23210,3433.143747,1,21,43,3546.643169,3433.143747
23211,3392.261255,0,17,40,3392.261255,3233.521102
23212,3486.552136,0,24,16,3486.552136,3306.725628
23213,4015.696108,0,32,27,4015.696108,3893.93439
23214,3716.535746,0,25,40,3716.535746,3605.594741
23215,3805.007596,0,26,44,3805.007596,3717.857253
23216,3436.518027,0,17,47,3436.518027,3287.09276
23217,3773.004397,0,23,60,3773.004397,3734.297993
23218,3532.613092,0,21,40,3532.613092,3393.143458
23219,3428.322722,0,20,30,3428.322722,3235.508766
23220,3152.073436,1,19,24,3361.864704,3152.073436
23221,3428.302612,0,20,31,3428.302612,3257.048864
23222,3616.386518,0,21,50,3616.386518,3532.067091
23223,3248.936227,1,20,29,3409.572562,3248.936227
23224,3604.174841,0,23,35,3604.174841,3435.153161
23225,3784.990541,1,29,33,3909.909003,3784.990541
23226,3424.974026,0,20,30,3424.974026,3257.590165
23227,3221.740919,1,16,42,3377.30431,3221.740919
23228,3332.789271,0,17,30,3332.789271,3146.611174
23229,3725.974224,0,25,40,3725.974224,3622.114284
23230,3352.865871,0,18,28,3352.865871,3159.69375
23231,3505.11666,0,25,11,3505.11666,3298.688512
23232,3564.79483,0,23,29,3564.79483,3384.648487
23233,4116.967587,0,32,40,4116.967587,4046.633076
23234,4276.712936,1,34,46,4329.306554,4276.712936
23235,3273.871198,0,17,22,3273.871198,3084.268257
23236,3968.069423,0,30,35,3968.069423,3849.818698
23237,3962.478383,0,31,27,3962.478383,3837.922122
23238,3674.497393,0,23,48,3674.497393,3644.902263
23239,3697.448977,0,25,36,3697.448977,3574.256488
23240,3424.443873,0,20,30,3424.443873,3257.170715
23241,3488.942957,0,20,38,3488.942957,3332.538071
23242,4164.81318,0,33,36,4164.81318,4090.525171
23243,3387.054104,0,19,30,3387.054104,3203.191535
23244,3543.052669,0,23,29,3543.052669,3391.52611
23245,3862.327829,0,28,37,3862.327829,3723.557602
23246,4266.403564,0,35,32,4266.403564,4162.152424
23247,3342.602712,0,18,28,3342.602712,3153.224834
23248,4021.087519,0,32,28,4021.087519,3913.818124
23249,3350.092785,1,21,34,3501.063088,3350.092785
23250,3367.319627,1,21,37,3520.415203,3367.319627
23251,3751.767209,0,29,16,3751.767209,3573.588156
23252,3540.817057,0,21,40,3540.817057,3407.435725
23253,3822.749558,0,27,38,3822.749558,3707.271232
23254,2990.444799,1,17,14,3207.031409,2990.444799
23255,3260.334676,1,18,38,3397.126838,3260.334676
23256,3147.729924,1,16,36,3335.060822,3147.729924
23257,3306.903497,0,17,28,3306.903497,3096.875788
23258,3743.951919,0,26,35,3743.951919,3635.884164
23259,3420.136234,1,17,60,3527.864574,3420.136234
23260,3525.519199,0,23,24,3525.519199,3340.282372
23261,3304.867106,0,18,19,3304.867106,3060.813111
23262,3434.722314,0,20,30,3434.722314,3245.801674
23263,3785.917172,0,24,55,3785.917172,3712.802512
23264,3426.857211,0,15,55,3426.857211,3280.706617
23265,4156.598926,0,34,28,4156.598926,4052.470962
23266,3609.052901,0,20,55,3609.052901,3507.512956
23267,3455.552496,1,23,35,3600.451175,3455.552496
23268,3789.3923,0,21,76,3789.3923,3771.474678
23269,3578.044238,0,21,45,3578.044238,3466.327772
23270,3842.56051,0,29,30,3842.56051,3752.393229
23271,3326.339923,1,22,30,3498.274175,3326.339923
23272,3762.156907,0,28,25,3762.156907,3616.361541
23273,3157.429183,1,18,28,3353.918629,3157.429183
23274,3563.824404,0,21,42,3563.824404,3430.83147
23275,4156.831364,0,32,42,4156.831364,4082.568619
23276,3141.912665,1,17,30,3324.427455,3141.912665
23277,3746.470071,0,27,28,3746.470071,3572.062126
23278,3433.907213,0,20,30,3433.907213,3254.700812
23279,3823.699635,0,27,40,3823.699635,3719.178935
23280,3914.867264,0,33,6,3914.867264,3685.785277
23281,3452.291936,1,25,25,3623.925566,3452.291936
23282,3616.706996,0,23,36,3616.706996,3473.311054
23283,3853.499017,0,27,42,3853.499017,3747.92105
23284,4448.638069,0,38,26,4448.638069,4336.137352
23285,3611.56564,0,24,30,3611.56564,3494.151683
23286,3864.449334,0,28,39,3864.449334,3778.880454
23287,3813.295539,0,27,36,3813.295539,3679.208635
23288,3195.955183,1,22,14,3383.721034,3195.955183
23289,3750.911449,0,27,30,3750.911449,3610.332232
23290,3165.845546,0,16,13,3165.845546,2947.996302
23291,3361.519468,0,20,20,3361.519468,3154.141735
23292,4144.112975,1,34,35,4215.398365,4144.112975
23293,3228.292838,1,18,36,3396.97781,3228.292838
23294,3428.756957,0,19,35,3428.756957,3317.607448
23295,3604.851471,1,25,40,3711.765069,3604.851471
23296,3804.836205,0,25,45,3804.836205,3683.407135
23297,3889.460414,0,30,28,3889.460414,3781.801545
23298,3864.47247,0,29,30,3864.47247,3740.56838
23299,3799.380324,0,29,24,3799.380324,3651.850575
23300,3357.49153,1,21,34,3495.035115,3357.49153
23301,3117.20379,1,17,28,3309.917561,3117.20379
23302,3677.381715,1,21,65,3719.952556,3677.381715
23303,3656.814817,0,25,33,3656.814817,3545.018956
23304,3219.038647,0,17,13,3219.038647,2988.026911
23305,3237.210122,1,19,33,3412.635869,3237.210122
23306,3281.663968,0,16,29,3281.663968,3087.320545
23307,3310.877539,1,20,35,3477.528092,3310.877539
23308,3583.495031,0,24,25,3583.495031,3390.411007
23309,3520.896835,0,24,19,3520.896835,3339.559882
23310,3325.953015,0,16,36,3325.953015,3162.663334
23311,3842.625446,0,29,30,3842.625446,3727.98871
23312,3718.31456,0,25,40,3718.31456,3639.594298
23313,3610.67217,1,24,45,3702.053128,3610.67217
23314,3384.84432,0,15,49,3384.84432,3233.146091
23315,3332.633533,0,17,30,3332.633533,3139.037517
23316,3500.015952,0,25,10,3500.015952,3296.330895
23317,3566.270735,1,30,10,3767.145724,3566.270735
23318,3215.532426,0,15,20,3215.532426,2964.935535
23319,3470.917123,0,22,26,3470.917123,3308.552277
23320,3500.273787,0,22,29,3500.273787,3346.87777
23321,4150.828465,0,33,35,4150.828465,4071.461654
23322,3551.872895,1,22,46,3620.002465,3551.872895
23323,4057.147543,0,34,19,4057.147543,3937.064971
23324,3682.454648,0,24,40,3682.454648,3557.404308
23325,3513.692147,0,22,30,3513.692147,3340.075596
23326,3923.81589,1,28,50,3970.68288,3923.81589
23327,3579.001872,1,18,70,3642.023711,3579.001872
23328,3010.004544,1,19,10,3245.586246,3010.004544
23329,3297.899744,0,15,36,3297.899744,3115.006306
23330,3582.122094,0,21,45,3582.122094,3443.14536
23331,3905.09743,1,24,70,3892.101983,3905.09743
23332,3649.284307,0,22,50,3649.284307,3562.021013
23333,3746.976352,0,29,15,3746.976352,3554.848145
23334,3192.885801,0,19,2,3192.885801,2934.747142
23335,3743.276789,1,28,39,3881.918869,3743.276789
23336,3517.368704,0,21,37,3517.368704,3360.114505
23337,3458.819629,1,21,45,3565.367505,3458.819629
23338,3368.036805,0,22,10,3368.036805,3158.012655
23339,3551.923104,1,23,44,3658.761901,3551.923104
23340,3572.278582,0,24,25,3572.278582,3387.035039
23341,3436.716397,0,22,20,3436.716397,3246.234772
23342,4212.483481,0,34,33,4212.483481,4110.934121
23343,3656.632958,0,25,31,3656.632958,3519.212284
23344,3619.104147,0,21,52,3619.104147,3523.841988
23345,3534.848411,0,26,10,3534.848411,3338.555061
23346,3563.64696,0,21,44,3563.64696,3518.912956
23347,3734.779744,0,26,34,3734.779744,3602.446859
23348,3530.894468,0,16,70,3530.894468,3455.25874
23349,3379.91391,0,19,29,3379.91391,3232.417444
23350,3585.582737,0,23,35,3585.582737,3484.099715
23351,3745.945219,0,25,45,3745.945219,3671.15987
23352,3312.571142,0,18,26,3312.571142,3131.340288
23353,3468.519775,0,18,46,3468.519775,3343.791805
23354,3648.12961,0,25,30,3648.12961,3472.15301
23355,4225.82493,0,34,38,4225.82493,4161.780707
23356,3811.258495,0,29,23,3811.258495,3642.959398
23357,3711.018009,0,27,30,3711.018009,3631.35138
23358,3685.385136,0,21,60,3685.385136,3610.783157
23359,3642.157796,0,26,24,3642.157796,3497.7602
23360,3750.618037,0,24,50,3750.618037,3674.316432
23361,3393.827117,0,20,25,3393.827117,3209.315345
23362,3670.334397,1,26,40,3779.459639,3670.334397
23363,3350.94065,0,21,13,3350.94065,3113.970295
23364,3566.374205,0,26,12,3566.374205,3358.017604
23365,3439.382723,0,16,52,3439.382723,3319.955549
23366,3631.276579,0,19,63,3631.276579,3592.921148
23367,3488.550229,0,18,51,3488.550229,3386.131727
